,RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
9302,53360780,20220928,M,20대,경기도,300만원 미만,4,8,36,60,10,10,20,0
9303,53361041,20220928,F,30대,경상북도,700만원 이상,4,1,22,70,0,15,15,0
9304,53361384,20220928,F,30대,전라남도,300이상500만원 미만,2,0,10,10,70,10,10,0
9305,53361414,20220928,M,40대,경상남도,500이상700만원 미만,1,4,13,20,45,5,30,0
9306,53361456,20220928,M,20대,대구광역시,500이상700만원 미만,3,10,35,50,30,10,10,0
9307,53361565,20220928,M,20대,광주광역시,300만원 미만,5,8,41,70,0,0,30,0
9308,53361575,20220928,M,60대,경기도,700만원 이상,3,10,35,100,0,0,0,0
9309,53361694,20220928,F,30대,대구광역시,300만원 미만,4,8,36,50,0,0,50,0
9310,53361806,20220928,F,60대,경기도,300만원 미만,10,10,70,80,0,20,0,0
9311,53361968,20220928,F,50대,서울특별시,300만원 미만,1,4,13,80,5,10,5,0
9312,53362086,20220928,M,50대,서울특별시,300만원 미만,2,4,18,70,0,0,30,0
9313,53362115,20220928,F,20대,대구광역시,500이상700만원 미만,1,3,11,50,0,0,50,0
9314,53362280,20220928,M,60대,전라북도,300만원 미만,3,4,23,80,0,0,0,20
9315,53362399,20220928,F,50대,서울특별시,300이상500만원 미만,3,10,35,70,30,0,0,0
9316,53362558,20220928,M,20대,서울특별시,300만원 미만,4,8,36,95,5,0,0,0
9317,53362573,20220928,M,50대,서울특별시,300이상500만원 미만,1,7,19,20,50,15,15,0
9318,53362610,20220928,M,20대,부산광역시,300이상500만원 미만,2,2,14,10,20,50,20,0
9319,53362625,20220928,F,20대,서울특별시,무응답,3,8,31,20,20,20,40,0
9320,53362750,20220928,F,30대,인천광역시,무응답,3,5,25,80,0,0,20,0
9321,53362791,20220928,M,30대,부산광역시,300만원 미만,4,6,32,50,0,0,50,0
9322,53362853,20220928,M,20대,경기도,300만원 미만,2,4,18,40,40,0,20,0
9323,53362860,20220928,M,40대,경기도,300이상500만원 미만,3,6,27,40,30,10,20,0
9324,53362877,20220928,M,60대,서울특별시,300이상500만원 미만,5,10,45,20,80,0,0,0
9325,53362930,20220928,F,30대,부산광역시,300이상500만원 미만,2,5,20,50,25,5,20,0
9326,53362938,20220928,M,50대,경상남도,300만원 미만,2,5,20,70,10,10,10,0
9327,53362953,20220928,F,30대,서울특별시,500이상700만원 미만,1,2,9,80,10,10,0,0
9328,53363036,20220928,F,40대,경상북도,700만원 이상,4,6,32,40,10,40,10,0
9329,53363120,20220928,M,30대,서울특별시,300만원 미만,1,1,7,20,20,20,20,20
9330,53363266,20220928,M,60대,경기도,700만원 이상,3,10,35,30,30,10,20,10
9331,53363284,20220928,F,60대,서울특별시,500이상700만원 미만,2,5,20,90,10,0,0,0
9332,53363345,20220928,M,50대,서울특별시,300만원 미만,1,3,11,20,10,30,20,20
9333,53363691,20220928,M,50대,대구광역시,500이상700만원 미만,1,4,13,0,80,0,20,0
9334,53363703,20220928,F,40대,전라남도,300만원 미만,3,2,19,50,0,50,0,0
9335,53363728,20220928,F,60대,서울특별시,300만원 미만,4,6,32,0,30,0,70,0
9336,53363804,20220928,M,50대,대구광역시,300이상500만원 미만,3,12,39,30,40,0,30,0
9337,53363865,20220928,F,40대,경기도,300만원 미만,3,7,29,20,20,30,30,0
9338,53364039,20220928,M,50대,서울특별시,700만원 이상,2,8,26,30,45,20,5,0
9339,53364053,20220928,F,50대,부산광역시,300이상500만원 미만,3,6,27,40,30,10,20,0
9340,53364089,20220928,F,60대,경기도,700만원 이상,2,3,16,40,30,5,5,20
9341,53364171,20220928,M,40대,대전광역시,300이상500만원 미만,1,3,11,50,10,10,30,0
9342,53364278,20220928,M,60대,경기도,300만원 미만,7,7,49,40,10,10,40,0
9343,53364364,20220928,F,60대,대구광역시,300이상500만원 미만,4,6,32,30,20,20,30,0
9344,53364417,20220928,F,60대,충청북도,300이상500만원 미만,1,3,11,10,20,20,10,40
9345,53364514,20220928,M,50대,인천광역시,300만원 미만,4,2,24,70,20,10,0,0
9346,53365050,20220928,M,60대,충청남도,300만원 미만,3,8,31,30,10,10,50,0
9347,53365061,20220928,M,60대,강원도,700만원 이상,4,8,36,10,80,0,10,0
9348,53365279,20220928,F,50대,전라북도,300이상500만원 미만,3,9,33,100,0,0,0,0
9349,53365388,20220928,F,20대,부산광역시,500이상700만원 미만,4,2,24,50,10,10,30,0
9350,53365399,20220928,M,30대,대전광역시,300이상500만원 미만,2,5,20,30,10,10,30,20
9351,53365426,20220928,M,30대,전라북도,300만원 미만,2,14,38,100,0,0,0,0
9352,53365466,20220928,F,50대,인천광역시,300만원 미만,8,8,56,25,20,25,10,20
9353,53365607,20220928,F,60대,전라북도,500이상700만원 미만,0,2,4,0,0,0,100,0
9354,53365755,20220928,F,60대,전라북도,300만원 미만,1,6,17,20,20,30,30,0
9355,53365773,20220928,M,40대,광주광역시,300이상500만원 미만,1,5,15,0,30,0,70,0
9356,53365912,20220928,M,60대,경기도,300이상500만원 미만,6,6,42,20,60,20,0,0
9357,53365982,20220928,M,50대,경기도,500이상700만원 미만,2,5,20,10,80,0,10,0
9358,53366039,20220928,F,30대,서울특별시,300만원 미만,6,10,50,50,30,5,15,0
9359,53366391,20220928,F,40대,경기도,300만원 미만,2,8,26,30,10,30,30,0
9360,53366652,20220928,F,40대,부산광역시,700만원 이상,3,3,21,40,10,10,10,30
9361,53366709,20220928,M,50대,경기도,700만원 이상,1,3,11,100,0,0,0,0
9362,53366728,20220928,F,20대,경기도,무응답,1,6,17,60,10,0,30,0
9363,53366856,20220928,M,20대,경기도,무응답,1,3,11,40,0,10,50,0
9364,53366959,20220928,F,20대,전라남도,300만원 미만,1,1,7,30,50,0,20,0
9365,53367051,20220928,M,40대,인천광역시,300이상500만원 미만,1,2,9,50,0,30,20,0
9366,53367230,20220928,M,50대,경상남도,300만원 미만,2,1,12,50,0,25,25,0
9367,53367251,20220928,F,40대,충청북도,300이상500만원 미만,1,1,7,50,0,0,20,30
9368,53367289,20220928,F,60대,인천광역시,300만원 미만,2,2,14,20,80,0,0,0
9369,53367337,20220928,M,40대,서울특별시,700만원 이상,2,5,20,20,60,20,0,0
9370,53367344,20220928,F,50대,경상남도,700만원 이상,2,8,26,50,0,50,0,0
9371,53367410,20220928,F,40대,서울특별시,700만원 이상,1,5,15,20,40,0,40,0
9372,53367503,20220928,F,40대,경상남도,300이상500만원 미만,10,10,70,80,0,0,20,0
9373,53367541,20220928,F,50대,경기도,500이상700만원 미만,2,5,20,20,30,20,30,0
9374,53367666,20220928,F,40대,대전광역시,300만원 미만,4,5,30,30,30,30,10,0
9375,53367765,20220928,M,60대,전라남도,300만원 미만,2,4,18,30,25,5,40,0
9376,53367860,20220928,F,50대,인천광역시,500이상700만원 미만,5,3,31,30,30,20,20,0
9377,53367891,20220928,F,30대,경상남도,500이상700만원 미만,3,10,35,15,20,5,60,0
9378,53367926,20220928,F,40대,경상북도,500이상700만원 미만,2,8,26,50,20,20,10,0
9379,53367968,20220928,M,60대,광주광역시,700만원 이상,3,10,35,10,80,0,10,0
9380,53368146,20220928,M,40대,전라북도,300이상500만원 미만,1,2,9,30,30,0,40,0
9381,53368581,20220928,F,30대,경기도,300이상500만원 미만,1,1,7,90,0,0,10,0
9382,53368613,20220928,F,60대,충청남도,700만원 이상,2,2,14,70,20,0,10,0
9383,53368648,20220928,F,50대,부산광역시,500이상700만원 미만,4,2,24,20,70,5,5,0
9384,53368745,20220928,F,50대,경상남도,300이상500만원 미만,8,1,42,50,10,5,30,5
9385,53368857,20220928,M,30대,전라남도,300이상500만원 미만,6,2,34,0,50,0,50,0
9386,53368878,20220928,M,50대,서울특별시,500이상700만원 미만,3,6,27,20,50,10,20,0
9387,53369166,20220928,M,30대,부산광역시,300이상500만원 미만,1,1,7,20,10,40,10,20
9388,53369385,20220928,M,30대,강원도,300이상500만원 미만,3,3,21,30,20,50,0,0
9389,53369463,20220928,F,40대,경기도,500이상700만원 미만,5,4,33,60,20,10,10,0
9390,53369529,20220928,M,50대,서울특별시,700만원 이상,0,6,12,0,50,50,0,0
9391,53369613,20220928,M,50대,강원도,300만원 미만,8,8,56,30,50,10,10,0
9392,53369642,20220928,M,50대,서울특별시,700만원 이상,1,2,9,30,30,10,30,0
9393,53369768,20220928,M,50대,부산광역시,300이상500만원 미만,6,6,42,40,40,0,20,0
9394,53370180,20220928,M,50대,충청남도,700만원 이상,2,10,30,30,0,0,70,0
9395,53370183,20220928,F,50대,경기도,700만원 이상,5,7,39,0,70,20,10,0
9396,53370193,20220928,M,30대,경기도,700만원 이상,3,6,27,50,0,0,50,0
9397,53370233,20220928,F,20대,서울특별시,300만원 미만,5,12,49,20,30,30,20,0
9398,53370685,20220928,M,50대,경기도,300이상500만원 미만,2,8,26,20,30,30,20,0
9399,53370782,20220928,M,40대,강원도,300이상500만원 미만,1,1,7,80,20,0,0,0
9400,53370802,20220928,M,40대,충청남도,700만원 이상,3,6,27,80,0,0,20,0
9401,53370947,20220928,M,30대,울산광역시,300만원 미만,2,1,12,10,70,0,20,0
9402,53370958,20220928,F,50대,경기도,700만원 이상,8,6,52,40,30,20,10,0
9403,53371379,20220928,M,20대,서울특별시,700만원 이상,2,4,18,20,15,30,35,0
9404,53371694,20220928,F,60대,경기도,300이상500만원 미만,3,6,27,50,10,20,20,0
9405,53371828,20220928,M,50대,광주광역시,300만원 미만,3,5,25,30,20,0,50,0
9406,53371932,20220928,F,30대,대구광역시,300이상500만원 미만,1,2,9,40,25,10,25,0
9407,53372174,20220928,M,40대,경기도,700만원 이상,3,8,31,20,10,10,0,60
9408,53372361,20220928,F,30대,경기도,500이상700만원 미만,3,12,39,20,10,0,70,0
9409,53372404,20220928,F,30대,충청북도,700만원 이상,1,2,9,60,10,10,20,0
9410,53372463,20220928,M,40대,울산광역시,300만원 미만,3,5,25,20,50,10,20,0
9411,53372765,20220928,M,30대,서울특별시,300만원 미만,4,8,36,30,30,10,30,0
9412,53372825,20220928,M,30대,인천광역시,300이상500만원 미만,1,6,17,60,0,10,30,0
9413,53373201,20220928,F,40대,부산광역시,300만원 미만,1,3,11,60,20,10,10,0
9414,53373305,20220928,F,20대,경상남도,300만원 미만,6,12,54,10,30,10,50,0
9415,53373797,20220928,M,40대,경상남도,300이상500만원 미만,1,8,21,40,40,10,10,0
9416,53374571,20220928,F,50대,경상남도,700만원 이상,10,10,70,60,20,10,10,0
9417,53374670,20220928,F,30대,경상북도,300만원 미만,4,8,36,65,0,15,20,0
9418,53374768,20220928,F,40대,경기도,700만원 이상,3,1,17,80,0,0,20,0
9419,53374847,20220928,F,40대,전라남도,500이상700만원 미만,2,4,18,50,10,0,40,0
9420,53374888,20220928,M,30대,인천광역시,300만원 미만,4,12,44,20,20,20,40,0
9421,53374940,20220928,M,40대,경기도,700만원 이상,4,12,44,20,60,10,10,0
9422,53374964,20220928,M,40대,전라남도,300이상500만원 미만,2,3,16,10,50,10,30,0
9423,53374987,20220928,F,60대,전라북도,300만원 미만,2,6,22,50,0,20,30,0
9424,53375145,20220928,M,50대,울산광역시,700만원 이상,5,11,47,30,20,0,50,0
9425,53375260,20220928,M,40대,충청북도,300이상500만원 미만,0,12,24,80,0,0,0,20
9426,53375272,20220928,F,60대,경상북도,300만원 미만,1,1,7,30,60,0,10,0
9427,53375321,20220928,F,50대,경기도,700만원 이상,2,4,18,10,30,30,30,0
9428,53375470,20220928,M,50대,전라남도,300만원 미만,2,7,24,50,0,0,50,0
9429,53375727,20220928,M,50대,강원도,500이상700만원 미만,1,3,11,60,20,0,20,0
9430,53375790,20220928,F,30대,경상북도,700만원 이상,5,1,27,20,30,50,0,0
9431,53376010,20220928,F,20대,대구광역시,300이상500만원 미만,3,6,27,80,10,0,10,0
9432,53376591,20220928,M,40대,서울특별시,500이상700만원 미만,1,1,7,80,0,10,10,0
9433,53376859,20220928,F,60대,경상남도,300만원 미만,2,3,16,20,30,50,0,0
9434,53376968,20220928,F,40대,경기도,500이상700만원 미만,2,5,20,10,10,10,70,0
9435,53376985,20220928,M,40대,제주특별자치도,300이상500만원 미만,1,1,7,20,0,0,0,80
9436,53377356,20220928,F,40대,대구광역시,300이상500만원 미만,1,5,15,70,0,0,30,0
9437,53377366,20220928,F,40대,대전광역시,300이상500만원 미만,2,0,10,70,10,10,10,0
9438,53377418,20220928,F,40대,충청북도,500이상700만원 미만,2,3,16,70,30,0,0,0
9439,53377435,20220928,M,20대,인천광역시,무응답,2,4,18,50,20,0,30,0
9440,53377457,20220928,F,20대,경기도,500이상700만원 미만,5,6,37,59,5,1,0,35
9441,53322175,20221005,F,20대,서울특별시,300이상500만원 미만,5,8,41,20,30,50,0,0
9442,53322586,20221005,F,50대,서울특별시,300이상500만원 미만,3,2,19,60,10,5,15,10
9443,53322613,20221005,F,50대,서울특별시,700만원 이상,3,12,39,0,50,0,50,0
9444,53322634,20221005,F,60대,서울특별시,300만원 미만,2,10,30,50,10,10,10,20
9445,53322657,20221005,M,60대,서울특별시,300이상500만원 미만,10,4,58,10,30,50,10,0
9446,53322675,20221005,M,40대,서울특별시,500이상700만원 미만,3,3,21,20,30,20,30,0
9447,53322728,20221005,M,30대,서울특별시,700만원 이상,1,1,7,25,25,25,25,0
9448,53322749,20221005,F,20대,서울특별시,무응답,5,8,41,70,0,0,30,0
9449,53322903,20221005,F,60대,서울특별시,300만원 미만,3,5,25,20,30,30,20,0
9450,53322965,20221005,F,50대,서울특별시,300만원 미만,3,3,21,20,20,10,10,40
9451,53323177,20221005,M,50대,서울특별시,300이상500만원 미만,1,2,9,100,0,0,0,0
9452,53323397,20221005,F,20대,서울특별시,300만원 미만,3,4,23,70,0,0,30,0
9453,53323560,20221005,F,30대,경기도,무응답,1,7,19,90,5,0,5,0
9454,53323656,20221005,F,20대,서울특별시,300만원 미만,6,12,54,30,15,5,50,0
9455,53323687,20221005,F,30대,서울특별시,무응답,2,2,14,80,0,10,10,0
9456,53323846,20221005,F,20대,서울특별시,300만원 미만,3,16,47,40,10,10,40,0
9457,53323862,20221005,M,60대,서울특별시,700만원 이상,4,6,32,30,0,30,10,30
9458,53323868,20221005,F,30대,서울특별시,500이상700만원 미만,4,10,40,30,30,30,10,0
9459,53323934,20221005,F,40대,서울특별시,300이상500만원 미만,5,6,37,70,0,0,30,0
9460,53324326,20221005,M,50대,서울특별시,300만원 미만,1,6,17,40,30,0,30,0
9461,53324609,20221005,M,50대,서울특별시,300이상500만원 미만,3,5,25,50,10,20,20,0
9462,53325151,20221005,F,30대,서울특별시,300이상500만원 미만,2,10,30,50,10,10,30,0
9463,53325281,20221005,F,40대,서울특별시,300만원 미만,3,3,21,50,0,0,50,0
9464,53325710,20221005,M,60대,경기도,500이상700만원 미만,4,10,40,50,0,30,20,0
9465,53325800,20221005,F,60대,경기도,300만원 미만,3,5,25,40,0,10,50,0
9466,53325910,20221005,F,20대,경기도,700만원 이상,2,14,38,50,10,10,30,0
9467,53326001,20221005,F,40대,충청북도,300만원 미만,2,2,14,50,20,20,10,0
9468,53326136,20221005,F,40대,경기도,300만원 미만,2,6,22,20,30,20,30,0
9469,53326192,20221005,F,60대,인천광역시,300이상500만원 미만,3,3,21,40,40,0,20,0
9470,53326302,20221005,F,50대,대구광역시,300만원 미만,1,5,15,40,20,10,30,0
9471,53326310,20221005,F,50대,대구광역시,300만원 미만,2,2,14,100,0,0,0,0
9472,53326754,20221005,M,30대,광주광역시,300만원 미만,12,12,84,80,20,0,0,0
9473,53326770,20221005,M,20대,전라북도,300만원 미만,3,8,31,10,40,10,40,0
9474,53326931,20221005,M,40대,전라남도,300만원 미만,1,5,15,30,50,10,10,0
9475,53326956,20221005,M,60대,경기도,700만원 이상,2,5,20,50,10,10,10,20
9476,53326984,20221005,M,40대,충청남도,700만원 이상,1,3,11,20,80,0,0,0
9477,53327186,20221005,M,60대,대구광역시,500이상700만원 미만,5,8,41,10,30,30,30,0
9478,53327216,20221005,M,40대,대전광역시,700만원 이상,4,8,36,20,40,10,30,0
9479,53327228,20221005,F,60대,강원도,300이상500만원 미만,4,12,44,20,0,0,80,0
9480,53327329,20221005,M,50대,강원도,500이상700만원 미만,1,8,21,30,50,20,0,0
9481,53327353,20221005,F,40대,울산광역시,300이상500만원 미만,3,5,25,30,20,50,0,0
9482,53327774,20221005,F,60대,경상남도,300만원 미만,1,7,19,30,20,20,30,0
9483,53327912,20221005,M,30대,세종특별자치시,300이상500만원 미만,2,12,34,55,5,5,15,20
9484,53328005,20221005,M,60대,대전광역시,300이상500만원 미만,4,8,36,20,20,30,30,0
9485,53328031,20221005,M,20대,광주광역시,300이상500만원 미만,3,12,39,80,0,0,20,0
9486,53328055,20221005,F,60대,강원도,700만원 이상,3,3,21,30,30,30,10,0
9487,53328069,20221005,M,40대,경기도,300이상500만원 미만,1,5,15,10,10,50,30,0
9488,53328221,20221005,M,30대,경상북도,300이상500만원 미만,5,12,49,60,0,20,20,0
9489,53328228,20221005,M,20대,강원도,300만원 미만,3,6,27,50,20,20,10,0
9490,53328244,20221005,M,40대,경기도,무응답,1,3,11,70,0,30,0,0
9491,53328286,20221005,M,30대,경기도,700만원 이상,2,8,26,30,50,20,0,0
9492,53328341,20221005,M,30대,경기도,700만원 이상,1,8,21,25,25,25,25,0
9493,53328343,20221005,M,40대,경기도,700만원 이상,0,8,16,50,20,10,20,0
9494,53328368,20221005,M,60대,경상남도,700만원 이상,5,10,45,50,20,0,10,20
9495,53328644,20221005,F,50대,경기도,300만원 미만,4,5,30,50,30,20,0,0
9496,53328821,20221005,F,30대,충청남도,700만원 이상,0,3,6,60,10,0,30,0
9497,53328978,20221005,M,30대,대전광역시,300만원 미만,6,8,46,85,5,5,5,0
9498,53329095,20221005,F,30대,전라북도,300이상500만원 미만,2,5,20,20,20,10,10,40
9499,53329102,20221005,F,60대,경상남도,300이상500만원 미만,4,4,28,0,100,0,0,0
9500,53329170,20221005,M,20대,전라북도,무응답,2,5,20,80,0,0,20,0
9501,53329180,20221005,F,30대,충청남도,300이상500만원 미만,4,4,28,60,10,10,20,0
9502,53329224,20221005,M,30대,부산광역시,300이상500만원 미만,2,10,30,10,0,10,80,0
9503,53329438,20221005,F,20대,대전광역시,무응답,2,10,30,80,0,0,20,0
9504,53329439,20221005,M,40대,경기도,300만원 미만,0,8,16,0,50,0,50,0
9505,53329517,20221005,M,40대,광주광역시,300만원 미만,3,3,21,30,0,40,30,0
9506,53329715,20221005,M,40대,광주광역시,300이상500만원 미만,1,2,9,50,20,0,30,0
9507,53329805,20221005,F,40대,대구광역시,300이상500만원 미만,2,2,14,80,0,10,10,0
9508,53329879,20221005,M,40대,경기도,300이상500만원 미만,4,8,36,50,20,0,30,0
9509,53329896,20221005,M,50대,경기도,300이상500만원 미만,2,14,38,30,10,10,50,0
9510,53330075,20221005,M,50대,부산광역시,700만원 이상,2,10,30,5,0,0,95,0
9511,53330089,20221005,M,20대,충청북도,무응답,10,10,70,40,15,15,30,0
9512,53330122,20221005,M,30대,부산광역시,300만원 미만,1,1,7,1,1,1,97,0
9513,53330141,20221005,M,60대,부산광역시,300만원 미만,5,5,35,30,50,0,20,0
9514,53330325,20221005,F,30대,경상남도,300이상500만원 미만,1,1,7,30,40,30,0,0
9515,53330462,20221005,M,60대,충청남도,700만원 이상,5,3,31,10,20,20,50,0
9516,53330479,20221005,M,20대,부산광역시,무응답,6,10,50,80,0,0,20,0
9517,53330559,20221005,M,50대,서울특별시,500이상700만원 미만,2,5,20,60,10,10,20,0
9518,53330576,20221005,M,50대,경기도,500이상700만원 미만,1,4,13,10,30,30,30,0
9519,53330594,20221005,F,50대,서울특별시,500이상700만원 미만,1,3,11,50,50,0,0,0
9520,53330634,20221005,M,20대,전라북도,700만원 이상,2,5,20,40,15,5,40,0
9521,53330965,20221005,F,60대,경기도,300만원 미만,2,4,18,40,20,20,10,10
9522,53330976,20221005,F,40대,대구광역시,700만원 이상,1,5,15,70,10,10,10,0
9523,53330978,20221005,M,50대,경기도,300만원 미만,6,6,42,60,10,10,20,0
9524,53331038,20221005,F,30대,강원도,500이상700만원 미만,0,2,4,50,0,0,50,0
9525,53331099,20221005,F,20대,전라남도,300이상500만원 미만,4,16,52,15,25,10,50,0
9526,53331101,20221005,M,20대,경기도,300이상500만원 미만,2,14,38,60,20,20,0,0
9527,53331173,20221005,F,30대,인천광역시,300이상500만원 미만,5,8,41,40,10,20,30,0
9528,53331241,20221005,F,40대,경기도,300만원 미만,2,5,20,10,30,20,5,35
9529,53331373,20221005,F,40대,대구광역시,무응답,2,3,16,40,10,5,45,0
9530,53331653,20221005,M,30대,경기도,700만원 이상,2,4,18,80,20,0,0,0
9531,53332191,20221005,M,50대,경기도,300이상500만원 미만,1,5,15,20,80,0,0,0
9532,53332197,20221005,F,50대,인천광역시,700만원 이상,8,8,56,0,0,0,100,0
9533,53332240,20221005,F,40대,서울특별시,300이상500만원 미만,8,13,66,50,5,40,5,0
9534,53332346,20221005,M,50대,강원도,무응답,2,6,22,70,0,10,20,0
9535,53332439,20221005,F,30대,울산광역시,500이상700만원 미만,2,2,14,80,3,2,15,0
9536,53332571,20221005,M,40대,경상남도,300만원 미만,1,3,11,100,0,0,0,0
9537,53332600,20221005,F,50대,경기도,300이상500만원 미만,5,2,29,30,50,20,0,0
9538,53332840,20221005,M,30대,경기도,500이상700만원 미만,3,8,31,40,50,10,0,0
9539,53332978,20221005,F,60대,경상남도,300이상500만원 미만,2,3,16,50,10,10,30,0
9540,53333093,20221005,F,40대,광주광역시,300만원 미만,3,10,35,60,20,10,10,0
9541,53333153,20221005,F,60대,경상북도,300만원 미만,2,6,22,10,20,20,50,0
9542,53333224,20221005,F,50대,경기도,300이상500만원 미만,4,12,44,30,50,10,10,0
9543,53333279,20221005,F,20대,경상남도,500이상700만원 미만,3,5,25,70,0,0,30,0
9544,53333376,20221005,F,50대,대구광역시,700만원 이상,3,6,27,50,20,0,30,0
9545,53333406,20221005,M,30대,대구광역시,300이상500만원 미만,6,3,36,80,0,0,20,0
9546,53333520,20221005,F,30대,경상남도,300이상500만원 미만,1,4,13,30,50,0,20,0
9547,53333546,20221005,M,20대,경기도,300이상500만원 미만,4,4,28,50,10,30,10,0
9548,53333697,20221005,M,20대,경기도,300만원 미만,1,1,7,50,0,0,50,0
9549,53333753,20221005,F,40대,경기도,300이상500만원 미만,1,3,11,0,0,50,50,0
9550,53333826,20221005,M,20대,전라북도,300만원 미만,2,8,26,30,0,40,30,0
9551,53333982,20221005,F,40대,전라북도,300이상500만원 미만,8,9,58,50,20,10,20,0
9552,53334108,20221005,F,30대,경기도,500이상700만원 미만,2,4,18,25,20,10,5,40
9553,53334180,20221005,F,60대,경상남도,300이상500만원 미만,2,3,16,70,10,10,10,0
9554,53334211,20221005,M,60대,전라남도,300만원 미만,1,8,21,50,0,0,50,0
9555,53334359,20221005,F,30대,부산광역시,300만원 미만,1,2,9,50,10,30,10,0
9556,53334504,20221005,M,40대,경상남도,300이상500만원 미만,1,2,9,0,10,10,80,0
9557,53334773,20221005,M,50대,서울특별시,700만원 이상,3,6,27,40,30,20,10,0
9558,53334871,20221005,F,40대,서울특별시,500이상700만원 미만,3,6,27,50,0,50,0,0
9559,53334920,20221005,M,20대,서울특별시,무응답,1,3,11,10,40,45,5,0
9560,53334965,20221005,M,60대,부산광역시,300이상500만원 미만,2,3,16,30,10,10,30,20
9561,53335072,20221005,M,30대,경기도,300만원 미만,2,2,14,90,0,10,0,0
9562,53335315,20221005,F,40대,세종특별자치시,300이상500만원 미만,3,3,21,30,0,20,50,0
9563,53335375,20221005,F,60대,인천광역시,300만원 미만,5,3,31,30,40,20,10,0
9564,53335501,20221005,F,20대,경상북도,700만원 이상,5,5,35,70,0,20,10,0
9565,53335540,20221005,M,40대,경기도,무응답,4,8,36,50,50,0,0,0
9566,53335677,20221005,M,40대,서울특별시,700만원 이상,1,5,15,50,20,0,30,0
9567,53335743,20221005,M,60대,전라남도,300만원 미만,2,5,20,50,10,20,20,0
9568,53335771,20221005,F,50대,인천광역시,무응답,4,8,36,40,0,20,40,0
9569,53335850,20221005,F,60대,서울특별시,700만원 이상,8,8,56,30,10,20,20,20
9570,53335872,20221005,F,40대,충청남도,700만원 이상,2,4,18,30,20,0,50,0
9571,53335877,20221005,F,60대,경상남도,700만원 이상,3,5,25,0,60,0,40,0
9572,53335930,20221005,F,60대,경상남도,300만원 미만,3,5,25,20,20,20,40,0
9573,53336004,20221005,F,50대,서울특별시,700만원 이상,7,5,45,50,0,30,20,0
9574,53336126,20221005,M,60대,경기도,500이상700만원 미만,2,5,20,80,20,0,0,0
9575,53336179,20221005,M,40대,광주광역시,300이상500만원 미만,3,10,35,60,0,0,40,0
9576,53336191,20221005,M,50대,충청남도,500이상700만원 미만,1,2,9,20,50,10,20,0
9577,53336439,20221005,M,60대,서울특별시,300이상500만원 미만,12,10,80,20,40,10,30,0
9578,53336471,20221005,F,50대,서울특별시,300만원 미만,3,4,23,50,20,20,10,0
9579,53336687,20221005,F,30대,경기도,300이상500만원 미만,2,2,14,50,10,10,30,0
9580,53336721,20221005,F,60대,부산광역시,500이상700만원 미만,1,3,11,0,50,0,40,10
9581,53336813,20221005,M,50대,경기도,300이상500만원 미만,2,8,26,70,0,0,30,0
9582,53336938,20221005,F,50대,경기도,300이상500만원 미만,2,6,22,50,0,20,30,0
9583,53337011,20221005,F,30대,부산광역시,300만원 미만,6,10,50,50,5,22,23,0
9584,53337024,20221005,F,50대,충청북도,500이상700만원 미만,1,3,11,50,20,30,0,0
9585,53337025,20221005,M,50대,전라북도,300이상500만원 미만,2,4,18,30,30,30,10,0
9586,53337039,20221005,F,50대,경상북도,700만원 이상,7,0,35,40,40,10,10,0
9587,53337043,20221005,F,60대,부산광역시,300만원 미만,3,12,39,80,0,0,20,0
9588,53337258,20221005,M,50대,서울특별시,300이상500만원 미만,2,6,22,30,0,20,5,45
9589,53337328,20221005,F,50대,울산광역시,300이상500만원 미만,1,2,9,10,5,40,20,25
9590,53337596,20221005,F,20대,서울특별시,300이상500만원 미만,4,6,32,100,0,0,0,0
9591,53337649,20221005,M,40대,경기도,300만원 미만,3,5,25,50,20,30,0,0
9592,53337656,20221005,M,50대,부산광역시,무응답,1,1,7,90,0,0,0,10
9593,53337670,20221005,F,50대,경기도,500이상700만원 미만,5,3,31,30,20,0,50,0
9594,53337698,20221005,F,30대,경상남도,300이상500만원 미만,1,2,9,20,30,20,30,0
9595,53337715,20221005,M,60대,충청북도,300만원 미만,2,9,28,40,40,0,10,10
9596,53337795,20221005,M,50대,경기도,500이상700만원 미만,4,8,36,70,30,0,0,0
9597,53337804,20221005,F,60대,경상북도,300만원 미만,3,4,23,60,10,20,0,10
9598,53337889,20221005,F,60대,경상북도,300만원 미만,2,4,18,20,0,20,60,0
9599,53337983,20221005,F,60대,경기도,300만원 미만,1,10,25,20,50,20,10,0
9600,53338069,20221005,M,40대,서울특별시,300만원 미만,1,3,11,60,40,0,0,0
9601,53338112,20221005,M,30대,부산광역시,300이상500만원 미만,4,8,36,60,0,30,10,0
9602,53338171,20221005,M,50대,강원도,300이상500만원 미만,2,3,16,50,20,0,30,0
9603,53338177,20221005,M,50대,제주특별자치도,300이상500만원 미만,2,3,16,50,50,0,0,0
